level,section,row,seat,zone,zone_id,price,map_x,map_y,seat_type,aisle,view_image_id,tessitura_seat,seat_id
lower_tier,dress_circle,J,105,Dress Circle,5069,155.0,1021.35,220.1,1,0,ccdeb7e5-b6e5-429d-a505-57147d4b7099,179407,1ee030f2-79fc-41f0-89ca-09e54cc6aa64
lower_tier,dress_circle,J,107,Dress Circle,5069,155.0,1049.05,223.05,1,0,ccdeb7e5-b6e5-429d-a505-57147d4b7099,179408,5fe9138f-8c63-4eb4-bbe5-b7cf0adb23b0
lower_tier,dress_circle,J,109,Dress Circle,5069,155.0,1076.65,226.8,1,0,ccdeb7e5-b6e5-429d-a505-57147d4b7099,179409,5a2ac885-0b34-44d9-a8e0-efa1b96df371
lower_tier,dress_circle,J,111,Dress Circle,5069,155.0,1104.2,230.65,1,0,ccdeb7e5-b6e5-429d-a505-57147d4b7099,179410,a014b57f-986e-4cb5-bb66-c3305b0fc881
lower_tier,dress_circle,J,113,Dress Circle,5069,155.0,1131.85,235.35,1,0,ccdeb7e5-b6e5-429d-a505-57147d4b7099,179411,895c0f25-6c42-4382-bbea-78823a088d30
lower_tier,dress_circle,J,115,Dress Circle,5069,155.0,1159.55,240.0,1,0,ccdeb7e5-b6e5-429d-a505-57147d4b7099,179412,79e67ea3-909d-4ea3-a780-6c3356a1bd05
lower_tier,dress_circle,J,117,Dress Circle,5069,155.0,1187.3,246.45,1,0,ccdeb7e5-b6e5-429d-a505-57147d4b7099,179413,da7a85d9-7917-419d-ba5b-40414457fc68
lower_tier,dress_circle,J,119,Dress Circle,5069,155.0,1214.85,253.8,1,0,ccdeb7e5-b6e5-429d-a505-57147d4b7099,179414,205f0da8-62e3-48b2-9386-bfde211b4a6a
lower_tier,dress_circle,J,121,Dress Circle,5069,155.0,1242.45,261.05,1,0,ccdeb7e5-b6e5-429d-a505-57147d4b7099,179415,5f0af1cf-c837-44f0-a76e-93428180b5bd
lower_tier,dress_circle,J,123,Dress Circle,5069,155.0,1270.1,269.0,1,0,ccdeb7e5-b6e5-429d-a505-57147d4b7099,179416,e63252d3-4360-42ad-915f-7687dbf7a077
lower_tier,dress_circle,J,125,Dress Circle,5069,155.0,1297.75,277.9,1,0,ccdeb7e5-b6e5-429d-a505-57147d4b7099,179417,d4d51bf4-6b14-4bfa-bdcd-6e2b15ba95ee
lower_tier,dress_circle,J,127,Dress Circle,5069,155.0,1325.35,287.55,1,0,ccdeb7e5-b6e5-429d-a505-57147d4b7099,179418,e11c54e3-75da-47c2-89ab-31806d6950b3
lower_tier,dress_circle,K,101,Dress Circle,5069,155.0,965.85,172.35,1,0,ccdeb7e5-b6e5-429d-a505-57147d4b7099,179325,fca64b75-0864-453a-885d-a0b18fa8d279
lower_tier,dress_circle,K,103,Dress Circle,5069,155.0,996.75,173.65,1,0,ccdeb7e5-b6e5-429d-a505-57147d4b7099,179326,8b051ce6-f726-4449-9c0b-a8977d013426
lower_tier,dress_circle,K,105,Dress Circle,5069,155.0,1027.5,175.9,1,0,ccdeb7e5-b6e5-429d-a505-57147d4b7099,179327,50f07b4b-34a3-407e-aec8-4421e5ccca38
lower_tier,dress_circle,K,107,Dress Circle,5069,155.0,1058.35,179.15,1,0,ccdeb7e5-b6e5-429d-a505-57147d4b7099,179328,644df8f6-4faa-4310-81ab-10dc9f33c3df
lower_tier,dress_circle,K,109,Dress Circle,5069,155.0,1089.05,182.35,1,0,ccdeb7e5-b6e5-429d-a505-57147d4b7099,179329,d08c6d1f-cb42-4b03-a8bc-e26fa48080f3
lower_tier,dress_circle,K,117,Dress Circle,5069,155.0,1212.5,207.2,1,0,ccdeb7e5-b6e5-429d-a505-57147d4b7099,179333,f8231c11-d40f-42bc-acc6-5af73aa2e25d
lower_tier,dress_circle,K,119,Dress Circle,5069,155.0,1243.2,215.65,1,0,ccdeb7e5-b6e5-429d-a505-57147d4b7099,179334,c1592028-6999-4f62-960a-3054e5894b50
lower_tier,dress_circle,K,121,Dress Circle,5069,155.0,1274.1,225.1,1,0,ccdeb7e5-b6e5-429d-a505-57147d4b7099,179335,0bee19c8-9632-4ab0-9a41-3f918c4cd816
lower_tier,dress_circle,K,123,Dress Circle,5069,155.0,1304.75,234.35,1,0,ccdeb7e5-b6e5-429d-a505-57147d4b7099,179336,a34f9f54-fc63-49d5-ab8d-eba496427381
lower_tier,dress_circle,K,125,Dress Circle,5069,155.0,1335.75,245.65,1,0,ccdeb7e5-b6e5-429d-a505-57147d4b7099,179337,b107cb64-55d2-435e-8b1f-97784226da53
lower_tier,dress_circle,L,101,Dress Cir Accessible (Bal1),5075,86.0,965.85,126.05,18,0,ccdeb7e5-b6e5-429d-a505-57147d4b7099,179245,8e248f2d-920f-44f5-b4f3-ee963eeb996a
lower_tier,dress_circle,L,103,Dress Cir Accessible (Bal1),5075,86.0,996.9,127.35,8,0,ccdeb7e5-b6e5-429d-a505-57147d4b7099,179246,0aad6744-f9c7-4236-9d93-15cfb9e472b1
lower_tier,dress_circle,L,105,Dress Cir Accessible (Bal1),5075,86.0,1027.7,129.6,15,0,ccdeb7e5-b6e5-429d-a505-57147d4b7099,179247,564c181c-37a9-4c01-bc4f-e0363a015222
lower_tier,dress_circle,L,107,Dress Circle,5069,155.0,1058.75,132.95,1,0,ccdeb7e5-b6e5-429d-a505-57147d4b7099,179248,68d1a0ec-7107-4ccd-9797-a6e88e155aaf
lower_tier,dress_circle,L,109,Dress Circle,5069,155.0,1089.55,137.15,1,0,ccdeb7e5-b6e5-429d-a505-57147d4b7099,179249,63707074-2055-4644-bf5b-ca18aad2c299
lower_tier,dress_circle,L,111,Dress Circle,5069,155.0,1120.7,141.3,1,0,ccdeb7e5-b6e5-429d-a505-57147d4b7099,179250,64154589-6f3b-4e21-b4d7-dd7aa25ca379
lower_tier,dress_circle,L,117,Dress Cir Accessible (Bal2),5077,71.0,1213.4,161.9,22,0,ccdeb7e5-b6e5-429d-a505-57147d4b7099,179253,c25f9e16-aeea-466f-a312-5cfb812a5f66
lower_tier,dress_circle,L,119,Dress Cir Accessible (Bal2),5077,71.0,1244.4,170.45,8,0,ccdeb7e5-b6e5-429d-a505-57147d4b7099,179254,1abc9816-2497-4ef0-998c-111ac8c433d7
lower_tier,dress_circle,L,121,Dress Cir Accessible (Bal2),5077,71.0,1275.4,179.9,15,0,ccdeb7e5-b6e5-429d-a505-57147d4b7099,179255,5073e1b7-6d72-42c3-8982-dfdc34b33b37
lower_tier,dress_circle,L,123,Dress Cir Accessible (Bal2),5077,71.0,1306.15,189.05,13,0,ccdeb7e5-b6e5-429d-a505-57147d4b7099,179256,a1968320-8fdf-4ce0-a524-db93a1ca0a1c
lower_tier,dress_circle,L,125,Dress Cir Accessible (Bal2),5077,71.0,1337.1,200.4,18,0,ccdeb7e5-b6e5-429d-a505-57147d4b7099,179257,c9ea8679-5d08-454d-a570-4ae3e1581cfc
lower_tier,dress_circle,A,102,Dress Circle Prem,5068,186.0,915.3,588.6,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,180041,f9191185-616e-465e-b585-72ab8e10106f
lower_tier,dress_circle,A,104,Dress Circle Prem,5068,186.0,887.65,588.8,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,180040,dc8ae6c1-bd3d-43eb-abb1-caccb013f09d
lower_tier,dress_circle,A,106,Dress Circle Prem,5068,186.0,860.05,590.7,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,180039,249c77ef-4489-4a69-9294-7161c0fd0eb1
lower_tier,dress_circle,A,108,Dress Circle Prem,5068,186.0,832.45,593.55,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,180038,0143dfb2-08d0-40fc-94db-02c6bc025d91
lower_tier,dress_circle,A,110,Dress Circle Prem,5068,186.0,804.75,596.5,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,180037,7d388ff7-78ac-4ef4-ad53-d0e945d7e194
lower_tier,dress_circle,A,112,Dress Circle Prem,5068,186.0,777.1,600.35,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,180036,7628cf5f-ea9e-48fe-928c-207a6a354847
lower_tier,dress_circle,A,114,Dress Circle Prem,5068,186.0,749.45,604.15,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,180035,56091379-a6e9-456e-8154-0f441605125c
lower_tier,dress_circle,A,116,Dress Circle Prem,5068,186.0,721.85,609.8,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,180034,26813f94-51f6-4de6-9cf0-4b48ea5819ef
lower_tier,dress_circle,A,118,Dress Circle Prem,5068,186.0,694.2,615.25,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,180033,1fe8a0d4-57d8-4f81-8385-482289ebaabb
lower_tier,dress_circle,A,120,Dress Circle Prem,5068,186.0,666.55,622.6,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,180032,759609bc-ead3-4680-94c8-329822483006
lower_tier,dress_circle,A,122,Dress Circle Prem,5068,186.0,638.95,630.75,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,180031,3096a86c-1682-4b82-a5a8-102104fd89e9
lower_tier,dress_circle,A,124,Dress Circle Prem,5068,186.0,611.2,638.7,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,180030,85d2d364-619a-4f5f-8f15-e838ef4962d7
lower_tier,dress_circle,A,126,Dress Circle Prem,5068,186.0,583.65,647.5,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,180029,75a2ae77-a4ca-41d2-a96a-e29f6229a028
lower_tier,dress_circle,A,128,Dress Circle Prem,5068,186.0,555.95,658.35,17,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,180028,8ec7f02e-7ec1-4508-905f-68a3fb1928c5
lower_tier,dress_circle,B,102,Dress Circle Prem,5068,186.0,904.83,539.26,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179961,26d4b6fc-de3f-4b30-9b24-2f99f6784ec1
lower_tier,dress_circle,B,104,Dress Circle Prem,5068,186.0,877.3,540.31,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179960,aca7c32a-1bd6-4b75-a6d2-dc216271392b
lower_tier,dress_circle,B,106,Dress Circle Prem,5068,186.0,849.75,542.22,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179959,1fc4e48a-4f37-4357-8c3b-4063bce9a199
lower_tier,dress_circle,B,108,Dress Circle Prem,5068,186.0,822.26,545.98,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179958,887f0859-2af8-40af-9b07-6cf98fba120a
lower_tier,dress_circle,B,110,Dress Circle Prem,5068,186.0,794.67,549.85,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179957,40aeed3e-2100-40be-8efb-7f8e7ac8b6ce
lower_tier,dress_circle,B,112,Dress Circle Prem,5068,186.0,766.88,553.79,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179956,a0149eec-8412-473d-a636-60f7d2e00fe0
lower_tier,dress_circle,B,114,Dress Circle Prem,5068,186.0,739.23,558.59,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179955,74fc2748-5501-4b00-9fdf-85d158c06508
lower_tier,dress_circle,B,116,Dress Circle Prem,5068,186.0,711.63,563.24,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179954,51c36086-6b9b-4430-8fa0-78cdab7c66bd
lower_tier,dress_circle,B,118,Dress Circle Prem,5068,186.0,683.98,569.69,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179953,7212aa57-6993-43d1-88a8-9161b6eb65d4
lower_tier,dress_circle,B,120,Dress Circle Prem,5068,186.0,656.33,577.04,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179952,42719de8-2a91-4757-b14e-d6891e23b33e
lower_tier,dress_circle,B,122,Dress Circle Prem,5068,186.0,628.73,585.83,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179951,1d744232-0f6d-4683-b217-42a7919bdc89
lower_tier,dress_circle,B,124,Dress Circle Prem,5068,186.0,600.98,593.78,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179950,d2b9b968-40b3-4b0e-ba87-bda5da128686
lower_tier,dress_circle,B,126,Dress Circle Prem,5068,186.0,573.43,602.58,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179949,44992dc1-b22c-400a-a557-841655897705
lower_tier,dress_circle,C,102,Dress Circle Prem,5068,186.0,915.3,496.1,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179881,2d492600-9618-4ffe-b90d-3be7a0bdca24
lower_tier,dress_circle,C,104,Dress Circle Prem,5068,186.0,887.65,496.3,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179880,79d3b486-e735-4659-b1b3-7238f79c6815
lower_tier,dress_circle,C,106,Dress Circle Prem,5068,186.0,860.05,497.3,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179879,564eda05-402a-45e2-81f9-34dfdeb1d9d1
lower_tier,dress_circle,C,108,Dress Circle Prem,5068,186.0,832.45,500.05,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179878,dd5a82e4-d08e-46d6-9fab-57c6a06e21e5
lower_tier,dress_circle,C,110,Dress Circle Prem,5068,186.0,804.75,503.1,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179877,bdec365f-a3a6-46bc-aa52-51fb4ea27774
lower_tier,dress_circle,C,112,Dress Circle Prem,5068,186.0,777.1,506.85,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179876,f98d28b0-7482-4ccd-a923-7c182c8b5fc8
lower_tier,dress_circle,C,114,Dress Circle Prem,5068,186.0,749.45,511.65,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179875,a853ec45-dd5c-4e8a-8d16-dc13f5a6597d
lower_tier,dress_circle,C,116,Dress Circle Prem,5068,186.0,721.85,517.3,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179874,aad14321-56d5-46f8-bc67-142d37b2cb1d
lower_tier,dress_circle,C,118,Dress Circle Prem,5068,186.0,694.2,522.75,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179873,e53816df-4bf2-4a59-b83b-05a3a79a0f53
lower_tier,dress_circle,C,120,Dress Circle Prem,5068,186.0,666.55,530.1,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179872,9a754f33-c5b2-4e96-856c-e8245b8222ae
lower_tier,dress_circle,C,122,Dress Circle Prem,5068,186.0,638.95,538.25,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179871,3f639cbf-11de-45fa-814a-1863cc1faa5d
lower_tier,dress_circle,C,124,Dress Circle Prem,5068,186.0,611.2,546.2,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179870,4aae3d5c-4961-4db8-8cb8-d75e3f4660b7
lower_tier,dress_circle,C,126,Dress Circle Prem,5068,186.0,583.65,555.0,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179869,3f21eec6-68ef-4875-91c2-ccbe504e3945
lower_tier,dress_circle,C,128,Dress Circle Prem,5068,186.0,555.95,564.85,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179868,b2d148a0-6ad8-4399-bb42-1e9f4f35b9eb
lower_tier,dress_circle,D,102,Dress Circle,5069,155.0,905.77,448.27,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179801,6cf8c737-f21a-4c81-a7db-0a3492e3d580
lower_tier,dress_circle,D,104,Dress Circle,5069,155.0,878.24,449.85,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179800,92b14c5c-f8c5-4568-8248-e46623705549
lower_tier,dress_circle,D,106,Dress Circle,5069,155.0,850.67,452.27,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179799,eaff643d-2e15-4ff4-8f1d-cd3bc0871be8
lower_tier,dress_circle,D,108,Dress Circle,5069,155.0,823.1,454.54,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179798,900e2f35-ccdd-4c9e-ae10-5a78c0a75edd
lower_tier,dress_circle,D,110,Dress Circle,5069,155.0,795.47,458.92,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179797,fd3c30c1-8240-4d05-ada2-c082d3946164
lower_tier,dress_circle,D,112,Dress Circle,5069,155.0,767.88,463.09,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179796,a6cb9198-ac28-41d5-bd7a-bb6ff137b948
lower_tier,dress_circle,D,114,Dress Circle,5069,155.0,740.31,468.31,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179795,dc80b38e-dfca-41b3-a085-19a68db6093c
lower_tier,dress_circle,D,116,Dress Circle,5069,155.0,712.78,473.38,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179794,e6004fcc-ac0c-4eee-9252-00dfc4cf1032
lower_tier,dress_circle,D,118,Dress Circle,5069,155.0,685.22,479.26,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179793,e7c1fbf6-2064-41a2-882b-01d11602e212
lower_tier,dress_circle,D,120,Dress Circle,5069,155.0,657.68,487.03,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179792,4ed58c56-6be9-4dc2-8625-f794d88efb69
lower_tier,dress_circle,D,122,Dress Circle,5069,155.0,630.21,495.6,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179791,d416d898-a7f0-41f1-9bec-4897d60a1857
lower_tier,dress_circle,D,124,Dress Circle,5069,155.0,602.59,503.98,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179790,2c320228-d93b-430d-9aea-b820d2061d6d
lower_tier,dress_circle,D,126,Dress Circle,5069,155.0,575.17,513.2,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179789,0c3f6d25-e770-46e7-9115-ef1a7cfbae02
lower_tier,dress_circle,E,102,Dress Circle,5069,155.0,915.3,403.7,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179721,03bb32e2-e59e-4c0c-b75d-f3d038fbc660
lower_tier,dress_circle,E,104,Dress Circle,5069,155.0,887.65,403.9,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179720,d1e3b1f1-a8ec-4dbe-b3e5-ff6643597c85
lower_tier,dress_circle,E,106,Dress Circle,5069,155.0,860.05,405.9,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179719,f3bffadf-b6fa-470b-9e5d-6a54ba3c4e43
lower_tier,dress_circle,E,108,Dress Circle,5069,155.0,832.45,408.65,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179718,755ca745-3285-439b-8fb3-4c08791b5478
lower_tier,dress_circle,E,110,Dress Circle,5069,155.0,804.75,411.7,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179717,0732e201-758e-438a-8bab-b22f50ef0f1a
lower_tier,dress_circle,E,112,Dress Circle,5069,155.0,777.1,415.45,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179716,617370d0-d788-4439-bbbe-b618b7128113
lower_tier,dress_circle,E,114,Dress Circle,5069,155.0,749.45,420.25,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179715,dc751924-3a2b-420d-a94d-780cd26b88d1
lower_tier,dress_circle,E,116,Dress Circle,5069,155.0,721.85,424.9,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179714,8bf45b12-4a29-434b-89f7-07bba702b941
lower_tier,dress_circle,E,118,Dress Circle,5069,155.0,694.2,431.35,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179713,6039f24d-4118-4c62-9058-5d62846a248c
lower_tier,dress_circle,E,120,Dress Circle,5069,155.0,666.55,438.7,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179712,b153f479-a2d0-4ca6-88a2-b7093908f5c5
lower_tier,dress_circle,E,122,Dress Circle,5069,155.0,638.95,445.85,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179711,e170be23-d78a-4dd7-90e8-afdb82c07ff6
lower_tier,dress_circle,E,124,Dress Circle,5069,155.0,611.2,453.8,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179710,a487d98c-c91d-42c6-a4b8-e52357caacfc
lower_tier,dress_circle,E,126,Dress Circle,5069,155.0,583.65,462.6,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179709,919e2147-1fd0-489f-b414-1120a26f8102
lower_tier,dress_circle,E,128,Dress Circle,5069,155.0,555.95,472.45,1,0,4551adf9-95b3-4b2d-be9a-74e0e96c5d58,179708,4f39f128-5322-4d16-967a-99c4942dd027
lower_tier,dress_circle,F,102,Dress Circle,5069,155.0,904.62,357.88,1,0,72a7d803-ba69-4e35-b6ba-88b3cb437e69,179641,d3b50c65-7b3a-49bd-a8a4-cc67f6e57109
lower_tier,dress_circle,F,104,Dress Circle,5069,155.0,877.06,358.36,1,0,72a7d803-ba69-4e35-b6ba-88b3cb437e69,179640,0b3ae77e-7cc3-42e4-8aae-9f3e971d2711
lower_tier,dress_circle,F,106,Dress Circle,5069,155.0,849.48,359.59,1,0,72a7d803-ba69-4e35-b6ba-88b3cb437e69,179639,0afd8252-c020-4309-82de-256ec0e0cfa6
lower_tier,dress_circle,F,108,Dress Circle,5069,155.0,821.9,361.77,1,0,72a7d803-ba69-4e35-b6ba-88b3cb437e69,179638,6aaab049-d01d-4563-bc2d-f4a8e001905b
lower_tier,dress_circle,F,110,Dress Circle,5069,155.0,794.25,366.05,1,0,72a7d803-ba69-4e35-b6ba-88b3cb437e69,179637,e0d59e95-b38b-4935-b19f-dfc431b7ac83
lower_tier,dress_circle,F,112,Dress Circle,5069,155.0,766.65,370.13,1,0,72a7d803-ba69-4e35-b6ba-88b3cb437e69,179636,61f8cb07-155f-4d6d-938c-bbd1cd54cb3e
lower_tier,dress_circle,F,114,Dress Circle,5069,155.0,739.04,374.35,1,0,72a7d803-ba69-4e35-b6ba-88b3cb437e69,179635,90c81552-ca67-42f6-913d-ea6608a6c7d3
lower_tier,dress_circle,F,116,Dress Circle,5069,155.0,711.51,380.33,1,0,72a7d803-ba69-4e35-b6ba-88b3cb437e69,179634,a78cd0de-6642-4ede-88d7-2b83d94a1e3f
lower_tier,dress_circle,F,118,Dress Circle,5069,155.0,683.94,387.11,1,0,72a7d803-ba69-4e35-b6ba-88b3cb437e69,179633,083af478-bda9-4097-a8ea-494c7fc2b3eb
lower_tier,dress_circle,F,120,Dress Circle,5069,155.0,656.38,394.79,1,0,72a7d803-ba69-4e35-b6ba-88b3cb437e69,179632,0d995bce-e27f-4969-95ec-8ceb5e2f63ef
lower_tier,dress_circle,F,122,Dress Circle,5069,155.0,628.88,403.17,1,0,72a7d803-ba69-4e35-b6ba-88b3cb437e69,179631,dbb138e2-4e4a-4982-a947-a590176b2815
lower_tier,dress_circle,F,124,Dress Circle,5069,155.0,601.28,411.55,1,0,72a7d803-ba69-4e35-b6ba-88b3cb437e69,179630,4504c9db-6a33-44af-a48c-335fef0fc44a
lower_tier,dress_circle,F,126,Dress Circle,5069,155.0,573.78,420.67,1,0,72a7d803-ba69-4e35-b6ba-88b3cb437e69,179629,11df00d8-1568-4593-aa58-765112fbff5c
lower_tier,dress_circle,G,102,Dress Circle,5069,155.0,915.3,311.1,1,0,72a7d803-ba69-4e35-b6ba-88b3cb437e69,179561,572f6743-caa5-4bd1-8d95-2cf3f32b9c54
lower_tier,dress_circle,G,104,Dress Circle,5069,155.0,887.65,311.3,1,0,72a7d803-ba69-4e35-b6ba-88b3cb437e69,179560,c39cd7bd-00e5-4f47-bffa-ca5c913ac5ed
lower_tier,dress_circle,G,106,Dress Circle,5069,155.0,860.05,313.2,1,0,72a7d803-ba69-4e35-b6ba-88b3cb437e69,179559,79b126ef-fa71-4237-a492-2bd566efa2e4
lower_tier,dress_circle,G,108,Dress Circle,5069,155.0,832.45,316.05,1,0,72a7d803-ba69-4e35-b6ba-88b3cb437e69,179558,1f0c146c-52fd-496f-b844-9abb590d3d88
lower_tier,dress_circle,G,110,Dress Circle,5069,155.0,804.75,320.0,1,0,72a7d803-ba69-4e35-b6ba-88b3cb437e69,179557,7afdb1c0-8fc4-46b4-8488-d2d11e054727
lower_tier,dress_circle,G,112,Dress Circle,5069,155.0,777.1,323.75,1,0,72a7d803-ba69-4e35-b6ba-88b3cb437e69,179556,501d4974-e344-49dc-8dfc-72fbd3c403aa
lower_tier,dress_circle,G,114,Dress Circle,5069,155.0,749.45,328.65,1,0,72a7d803-ba69-4e35-b6ba-88b3cb437e69,179555,1ac69f7e-99b0-44cd-9ba2-8be516771a49
lower_tier,dress_circle,G,116,Dress Circle,5069,155.0,721.85,333.2,1,0,72a7d803-ba69-4e35-b6ba-88b3cb437e69,179554,8efcc6d2-e0ad-4eda-b92f-815dfaee681d
lower_tier,dress_circle,G,118,Dress Circle,5069,155.0,694.2,338.75,1,0,72a7d803-ba69-4e35-b6ba-88b3cb437e69,179553,a68610e9-0286-4a8a-aa34-4b6d3f145d0f
lower_tier,dress_circle,G,120,Dress Circle,5069,155.0,666.55,346.1,1,0,72a7d803-ba69-4e35-b6ba-88b3cb437e69,179552,20401937-c46c-4250-a0b2-ff61ab332266
lower_tier,dress_circle,G,122,Dress Circle,5069,155.0,638.95,354.15,1,0,72a7d803-ba69-4e35-b6ba-88b3cb437e69,179551,4595743c-4bbf-437c-be8d-df6377e43b39
lower_tier,dress_circle,G,124,Dress Circle,5069,155.0,611.2,362.2,1,0,72a7d803-ba69-4e35-b6ba-88b3cb437e69,179550,dde19748-db4f-447b-ae36-331456747593
lower_tier,dress_circle,G,126,Dress Circle,5069,155.0,583.65,371.0,1,0,72a7d803-ba69-4e35-b6ba-88b3cb437e69,179549,fe3bade1-25e5-402f-8bf2-43067ff52802
lower_tier,dress_circle,G,128,Dress Circle,5069,155.0,555.95,380.75,1,0,72a7d803-ba69-4e35-b6ba-88b3cb437e69,179548,f9881be0-5b53-4ae4-b2ab-914cc7060009
lower_tier,dress_circle,H,102,Dress Circle,5069,155.0,903.24,264.12,1,0,72a7d803-ba69-4e35-b6ba-88b3cb437e69,179481,ac46d7f8-df56-4907-bc36-51acc87f0a18
lower_tier,dress_circle,H,104,Dress Circle,5069,155.0,875.7,264.76,1,0,72a7d803-ba69-4e35-b6ba-88b3cb437e69,179480,8a872f9f-1ccb-42b0-a1d3-0ba07ff8c2b1
lower_tier,dress_circle,H,106,Dress Circle,5069,155.0,848.13,267.06,1,0,72a7d803-ba69-4e35-b6ba-88b3cb437e69,179479,6e7eb754-98f4-4941-ae96-eb56742378a1
lower_tier,dress_circle,H,108,Dress Circle,5069,155.0,820.57,270.31,1,0,72a7d803-ba69-4e35-b6ba-88b3cb437e69,179478,e0ac9179-1108-48ec-9cbd-3798ddf1209e
lower_tier,dress_circle,H,110,Dress Circle,5069,155.0,792.93,274.66,1,0,72a7d803-ba69-4e35-b6ba-88b3cb437e69,179477,423e710d-5820-40b3-8d89-db8941813c0e
lower_tier,dress_circle,H,112,Dress Circle,5069,155.0,765.34,278.81,1,0,72a7d803-ba69-4e35-b6ba-88b3cb437e69,179476,77496531-3258-47a7-a279-1c3d4d86e782
lower_tier,dress_circle,H,114,Dress Circle,5069,155.0,737.76,284.01,1,0,72a7d803-ba69-4e35-b6ba-88b3cb437e69,179475,7aee865d-03a6-40ca-b901-e3fd474111fc
lower_tier,dress_circle,H,116,Dress Circle,5069,155.0,710.23,289.06,1,0,72a7d803-ba69-4e35-b6ba-88b3cb437e69,179474,fb1999b7-9229-4c0a-9857-e2532710e727
